tweet_id,dog_rating,rating_denominator,name,year,month,day,hour,dog_stage,source,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,favorite_count,retweet_count,category
819711362133872643,11,10,Howie,2017,1,13,1,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",acorn_squash,0.8487040000000001,False,toilet_seat,0.0443484,False,toy_poodle,0.0220094,True,14115,3360,"AxesSubplot(0.125,0.125;0.775x0.755)"
819588359383371776,13,10,Jazzy,2017,1,12,16,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Cardigan,0.5479350000000001,True,basenji,0.116442,True,Shetland_sheepdog,0.101681,True,10068,2115,"AxesSubplot(0.125,0.125;0.775x0.755)"
819347104292290561,12,10,Anna,2017,1,12,0,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Rottweiler,0.909106,True,black-and-tan_coonhound,0.0441198,True,Doberman,0.0318349,True,7579,1293,"AxesSubplot(0.125,0.125;0.775x0.755)"
819227688460238848,12,10,Finn,2017,1,11,17,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Border_terrier,0.4824520000000001,True,German_shepherd,0.181082,True,Norwegian_elkhound,0.0652566,True,24234,7191,"AxesSubplot(0.125,0.125;0.775x0.755)"
819015337530290176,14,10,Bo,2017,1,11,2,doggo,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",standard_poodle,0.351308,True,toy_poodle,0.271929,True,Tibetan_terrier,0.0947592,True,0,39550,"AxesSubplot(0.125,0.125;0.775x0.755)"
819015331746349057,14,10,Sunny,2017,1,11,2,doggo,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",prison,0.907083,False,palace,0.0200891,False,umbrella,0.00784954,False,0,20384,"AxesSubplot(0.125,0.125;0.775x0.755)"
819006400881917954,14,10,Sunny,2017,1,11,2,doggo,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",prison,0.907083,False,palace,0.0200891,False,umbrella,0.00784954,False,47474,20384,"AxesSubplot(0.125,0.125;0.775x0.755)"
819004803107983360,14,10,Bo,2017,1,11,2,doggo,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",standard_poodle,0.351308,True,toy_poodle,0.271929,True,Tibetan_terrier,0.0947592,True,91067,39550,"AxesSubplot(0.125,0.125;0.775x0.755)"
818627210458333184,13,10,Wafer,2017,1,10,1,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Labrador_retriever,0.384188,True,beagle,0.255917,True,grocery_store,0.0797995,False,23318,8028,"AxesSubplot(0.125,0.125;0.775x0.755)"
818614493328580609,12,10,Bear,2017,1,10,0,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Chihuahua,0.450722,True,Border_terrier,0.204177,True,beagle,0.092774,True,10348,2771,"AxesSubplot(0.125,0.125;0.775x0.755)"
818588835076603904,11,10,Chelsea,2017,1,9,22,pupper,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Norwegian_elkhound,0.372202,True,Chesapeake_Bay_retriever,0.13718699999999998,True,malamute,0.07143619999999999,True,0,6604,"AxesSubplot(0.125,0.125;0.775x0.755)"
818536468981415936,11,10,Tom,2017,1,9,19,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",swing,0.999403,False,Welsh_springer_spaniel,6.229489999999999e-05,True,bow,3.04619e-05,False,11465,2661,"AxesSubplot(0.125,0.125;0.775x0.755)"
818259473185828864,12,10,Florence,2017,1,9,0,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",miniature_schnauzer,0.367368,True,toy_poodle,0.112479,True,standard_schnauzer,0.095434,True,11574,2453,"AxesSubplot(0.125,0.125;0.775x0.755)"
818145370475810820,11,10,Autumn,2017,1,8,17,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",golden_retriever,0.621931,True,Labrador_retriever,0.364997,True,redbone,0.00397148,True,12900,2788,"AxesSubplot(0.125,0.125;0.775x0.755)"
817827839487737858,13,10,Buddy,2017,1,7,20,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",cocker_spaniel,0.387608,True,golden_retriever,0.264844,True,Pekinese,0.122123,True,54388,29250,"AxesSubplot(0.125,0.125;0.775x0.755)"
817777686764523521,13,10,Dido,2017,1,7,16,doggo,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",curly-coated_retriever,0.733256,True,flat-coated_retriever,0.214145,True,Irish_water_spaniel,0.029769,True,11247,2879,"AxesSubplot(0.125,0.125;0.775x0.755)"
817536400337801217,12,10,Eugene,2017,1,7,1,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",pug,0.971358,True,French_bulldog,0.0285185,True,Boston_bull,8.596979999999999e-05,True,12381,3270,"AxesSubplot(0.125,0.125;0.775x0.755)"
817423860136083457,13,10,Ken,2017,1,6,17,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ice_bear,0.3362,False,Samoyed,0.201358,True,Eskimo_dog,0.186789,True,35852,16052,"AxesSubplot(0.125,0.125;0.775x0.755)"
817415592588222464,11,10,Strudel,2017,1,6,17,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Doberman,0.806163,True,black-and-tan_coonhound,0.0973859,True,miniature_pinscher,0.0859928,True,5893,1037,"AxesSubplot(0.125,0.125;0.775x0.755)"
817181837579653120,13,10,None,2017,1,6,1,pupper,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tibetan_mastiff,0.506312,True,Tibetan_terrier,0.29569,True,otterhound,0.0362507,True,0,9136,"AxesSubplot(0.125,0.125;0.775x0.755)"
817171292965273600,13,10,Tebow,2017,1,6,0,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",golden_retriever,0.295483,True,Irish_setter,0.144431,True,Chesapeake_Bay_retriever,0.07787899999999999,True,9184,2168,"AxesSubplot(0.125,0.125;0.775x0.755)"
817120970343411712,13,10,None,2017,1,5,21,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Saluki,0.568809,True,Afghan_hound,0.229352,True,golden_retriever,0.15713,True,12818,2815,"AxesSubplot(0.125,0.125;0.775x0.755)"
817056546584727552,11,10,Chloe,2017,1,5,17,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kelpie,0.8644149999999999,True,French_bulldog,0.0974556,True,German_shepherd,0.00852587,True,9029,1770,"AxesSubplot(0.125,0.125;0.775x0.755)"
816829038950027264,12,10,Betty,2017,1,5,2,puppo,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dishwasher,0.700466,False,golden_retriever,0.245773,True,chow,0.0390117,True,0,5060,"AxesSubplot(0.125,0.125;0.775x0.755)"
816816676327063552,12,10,Timber,2017,1,5,1,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",malamute,0.668164,True,Pembroke,0.105033,True,Siberian_husky,0.077875,True,10544,2184,"AxesSubplot(0.125,0.125;0.775x0.755)"
816697700272001025,12,10,Binky,2017,1,4,17,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Chihuahua,0.756992,True,Pomeranian,0.0528495,True,Maltese_dog,0.047607800000000006,True,10305,2370,"AxesSubplot(0.125,0.125;0.775x0.755)"
816450570814898180,13,10,Moose,2017,1,4,1,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",web_site,0.35285700000000003,False,envelope,0.0601072,False,nail,0.0312909,False,32114,8748,"AxesSubplot(0.125,0.125;0.775x0.755)"
816336735214911488,11,10,Dudley,2017,1,3,17,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Labrador_retriever,0.91933,True,kuvasz,0.0494795,True,golden_retriever,0.0119342,True,9048,2105,"AxesSubplot(0.125,0.125;0.775x0.755)"
816091915477250048,12,10,Comet,2017,1,3,1,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Pomeranian,0.967345,True,Samoyed,0.00739748,True,papillon,0.0060165,True,9407,2327,"AxesSubplot(0.125,0.125;0.775x0.755)"
816014286006976512,11,10,Larry,2017,1,2,20,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",English_setter,0.677408,True,Border_collie,0.052724,True,cocker_spaniel,0.0485719,True,0,5713,"AxesSubplot(0.125,0.125;0.775x0.755)"
815990720817401858,11,10,Jack,2017,1,2,18,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Chihuahua,0.428756,True,miniature_pinscher,0.103912,True,Staffordshire_bullterrier,0.0889587,True,5248,1122,"AxesSubplot(0.125,0.125;0.775x0.755)"
815966073409433600,13,10,None,2017,1,2,17,pupper,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tibetan_mastiff,0.506312,True,Tibetan_terrier,0.29569,True,otterhound,0.0362507,True,23569,9136,"AxesSubplot(0.125,0.125;0.775x0.755)"
815736392542261248,11,10,Akumi,2017,1,2,1,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Border_collie,0.5489069999999999,True,Cardigan,0.17852300000000002,True,collie,0.146351,True,10366,2447,"AxesSubplot(0.125,0.125;0.775x0.755)"
815639385530101762,12,10,Titan,2017,1,1,19,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",German_shepherd,0.8179529999999999,True,Norwegian_elkhound,0.140007,True,malinois,0.0248209,True,8643,1770,"AxesSubplot(0.125,0.125;0.775x0.755)"
815390420867969024,13,10,None,2017,1,1,2,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",restaurant,0.279846,False,toyshop,0.0914294,False,paper_towel,0.0461474,False,10906,4096,"AxesSubplot(0.125,0.125;0.775x0.755)"
814986499976527872,11,10,Cooper,2016,12,31,0,pupper,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dalmatian,0.999828,True,boxer,6.78061e-05,True,American_Staffordshire_terrier,3.42436e-05,True,8054,1383,"AxesSubplot(0.125,0.125;0.775x0.755)"
814638523311648768,12,10,Olivia,2016,12,30,1,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",golden_retriever,0.650814,True,kuvasz,0.053281,True,cocker_spaniel,0.035439599999999995,True,11862,2918,"AxesSubplot(0.125,0.125;0.775x0.755)"
814530161257443328,12,10,Alf,2016,12,29,17,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",miniature_poodle,0.626913,True,toy_poodle,0.26558200000000004,True,soft-coated_wheaten_terrier,0.0416142,True,9100,1998,"AxesSubplot(0.125,0.125;0.775x0.755)"
814153002265309185,12,10,Oshie,2016,12,28,16,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",golden_retriever,0.490068,True,Labrador_retriever,0.291956,True,chow,0.07247469999999999,True,30308,9353,"AxesSubplot(0.125,0.125;0.775x0.755)"
813944609378369540,11,10,Bruce,2016,12,28,3,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Labrador_retriever,0.427742,True,Great_Dane,0.190503,True,curly-coated_retriever,0.146427,True,0,3440,"AxesSubplot(0.125,0.125;0.775x0.755)"
813910438903693312,11,10,Chubbs,2016,12,28,0,doggo,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Siberian_husky,0.6993550000000001,True,Eskimo_dog,0.256433,True,Norwegian_elkhound,0.0131888,True,9788,2014,"AxesSubplot(0.125,0.125;0.775x0.755)"
813812741911748608,14,10,Gary,2016,12,27,18,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",French_bulldog,0.709146,True,Boston_bull,0.247621,True,boxer,0.0188551,True,38355,15083,"AxesSubplot(0.125,0.125;0.775x0.755)"
813800681631023104,12,10,Sky,2016,12,27,17,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",malamute,0.501159,True,Siberian_husky,0.228792,True,Eskimo_dog,0.200388,True,8797,1893,"AxesSubplot(0.125,0.125;0.775x0.755)"
813217897535406080,13,10,Atlas,2016,12,26,3,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Samoyed,0.905972,True,Pomeranian,0.048038300000000006,True,West_Highland_white_terrier,0.0356671,True,19656,7885,"AxesSubplot(0.125,0.125;0.775x0.755)"
813202720496779264,11,10,None,2016,12,26,2,doggo,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",cocker_spaniel,0.701852,True,golden_retriever,0.120345,True,Labrador_retriever,0.0363202,True,9695,1943,"AxesSubplot(0.125,0.125;0.775x0.755)"
813187593374461952,13,10,None,2016,12,26,1,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",golden_retriever,0.888181,True,Labrador_retriever,0.0423119,True,Saluki,0.00970173,True,20921,4701,"AxesSubplot(0.125,0.125;0.775x0.755)"
813172488309972993,12,10,Eleanor,2016,12,26,0,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",doormat,0.954844,False,golden_retriever,0.0261931,True,cocker_spaniel,0.00438598,True,9822,2063,"AxesSubplot(0.125,0.125;0.775x0.755)"
813157409116065792,12,10,Layla,2016,12,25,23,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Siamese_cat,0.8439110000000001,False,Pembroke,0.07056710000000001,True,Cardigan,0.041916,True,8187,2395,"AxesSubplot(0.125,0.125;0.775x0.755)"
813142292504645637,13,10,None,2016,12,25,22,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",beagle,0.848735,True,Ibizan_hound,0.0446025,True,Italian_greyhound,0.0186108,True,8890,2541,"AxesSubplot(0.125,0.125;0.775x0.755)"
813127251579564032,11,10,None,2016,12,25,21,doggo,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Norwegian_elkhound,0.432416,True,whippet,0.374223,True,Siberian_husky,0.032462599999999994,True,12486,3376,"AxesSubplot(0.125,0.125;0.775x0.755)"
813112105746448384,12,10,Toby,2016,12,25,20,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dingo,0.287369,False,Pembroke,0.140682,True,basenji,0.0908189,True,10881,2971,"AxesSubplot(0.125,0.125;0.775x0.755)"
813096984823349248,11,10,Rocky,2016,12,25,19,doggo,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Great_Dane,0.128056,True,Boston_bull,0.117003,True,kelpie,0.08696430000000001,True,11104,3873,"AxesSubplot(0.125,0.125;0.775x0.755)"
813081950185472002,11,10,Baron,2016,12,25,18,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Doberman,0.909951,True,kelpie,0.0426494,True,miniature_pinscher,0.0230041,True,10406,2985,"AxesSubplot(0.125,0.125;0.775x0.755)"
813066809284972545,12,10,Tyr,2016,12,25,17,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",toy_terrier,0.7764,True,Pembroke,0.115034,True,basenji,0.048873,True,8391,2097,"AxesSubplot(0.125,0.125;0.775x0.755)"
813051746834595840,13,10,Bauer,2016,12,25,16,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",golden_retriever,0.914804,True,Labrador_retriever,0.08355,True,kuvasz,0.000453224,True,22099,7909,"AxesSubplot(0.125,0.125;0.775x0.755)"
812781120811126785,10,10,Swagger,2016,12,24,22,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bull_mastiff,0.989316,True,boxer,0.00704296,True,French_bulldog,0.00173961,True,8005,2064,"AxesSubplot(0.125,0.125;0.775x0.755)"
812709060537683968,12,10,Brandi,2016,12,24,17,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Irish_setter,0.326873,True,golden_retriever,0.18261,True,Leonberg,0.156912,True,6976,1537,"AxesSubplot(0.125,0.125;0.775x0.755)"
812503143955202048,13,10,None,2016,12,24,3,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",loupe,0.546856,False,web_site,0.345298,False,bubble,0.0105279,False,6402,1320,"AxesSubplot(0.125,0.125;0.775x0.755)"
812466873996607488,12,10,Mary,2016,12,24,1,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bath_towel,0.0998035,False,pillow,0.0923181,False,Great_Dane,0.0782055,True,8420,2080,"AxesSubplot(0.125,0.125;0.775x0.755)"
812372279581671427,13,10,Moe,2016,12,23,19,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",golden_retriever,0.7848729999999999,True,cocker_spaniel,0.08778810000000001,True,Labrador_retriever,0.0832747,True,14431,3962,"AxesSubplot(0.125,0.125;0.775x0.755)"
811985624773361665,11,10,Ted,2016,12,22,17,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Staffordshire_bullterrier,0.6105729999999999,True,French_bulldog,0.159935,True,doormat,0.0586721,False,7652,1516,"AxesSubplot(0.125,0.125;0.775x0.755)"
811744202451197953,13,10,Halo,2016,12,22,1,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Pekinese,0.386082,True,Labrador_retriever,0.202862,True,golden_retriever,0.170487,True,7964,1725,"AxesSubplot(0.125,0.125;0.775x0.755)"
811627233043480576,10,10,Augie,2016,12,21,17,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",beagle,0.39628,True,Pembroke,0.049561900000000006,True,wire-haired_fox_terrier,0.046349199999999986,True,13482,3361,"AxesSubplot(0.125,0.125;0.775x0.755)"
811386762094317568,11,10,Craig,2016,12,21,1,pupper,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Pembroke,0.804177,True,Cardigan,0.18989,True,beagle,0.00196475,True,22059,6884,"AxesSubplot(0.125,0.125;0.775x0.755)"
810896069567610880,11,10,Hunter,2016,12,19,17,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",flat-coated_retriever,0.8208040000000001,True,Labrador_retriever,0.08231820000000001,True,curly-coated_retriever,0.0674605,True,9547,1927,"AxesSubplot(0.125,0.125;0.775x0.755)"
810657578271330305,11,10,Pavlov,2016,12,19,1,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",malamute,0.753521,True,Siberian_husky,0.166151,True,Eskimo_dog,0.0698108,True,11576,2859,"AxesSubplot(0.125,0.125;0.775x0.755)"
810284430598270976,13,10,Phil,2016,12,18,0,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",malamute,0.620768,True,Eskimo_dog,0.158395,True,Tibetan_mastiff,0.028961700000000007,True,37310,12293,"AxesSubplot(0.125,0.125;0.775x0.755)"
810254108431155201,12,10,Gus,2016,12,17,22,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Staffordshire_bullterrier,0.292556,True,American_Staffordshire_terrier,0.261233,True,Border_terrier,0.0623754,True,15501,3612,"AxesSubplot(0.125,0.125;0.775x0.755)"
809920764300447744,10,10,None,2016,12,17,0,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Norwich_terrier,0.397163,True,toy_poodle,0.27454,True,miniature_poodle,0.134667,True,16337,4220,"AxesSubplot(0.125,0.125;0.775x0.755)"
809808892968534016,12,10,Maximus,2016,12,16,17,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Labrador_retriever,0.8616510000000001,True,golden_retriever,0.0444618,True,Staffordshire_bullterrier,0.016496700000000003,True,0,5282,"AxesSubplot(0.125,0.125;0.775x0.755)"
809448704142938112,12,10,None,2016,12,15,17,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Greater_Swiss_Mountain_dog,0.375415,True,Cardigan,0.13431700000000002,True,English_springer,0.0736971,True,7317,1581,"AxesSubplot(0.125,0.125;0.775x0.755)"
809220051211603969,12,10,Kyro,2016,12,15,2,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Pomeranian,0.8195110000000001,True,Samoyed,0.141241,True,Pembroke,0.013455200000000002,True,21038,6059,"AxesSubplot(0.125,0.125;0.775x0.755)"
809084759137812480,11,10,Wallace,2016,12,14,17,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",vizsla,0.911412,True,bloodhound,0.017133900000000004,True,Labrador_retriever,0.011761,True,13968,3802,"AxesSubplot(0.125,0.125;0.775x0.755)"
808838249661788160,13,10,Ito,2016,12,14,0,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Rottweiler,0.36953,True,miniature_pinscher,0.194867,True,kelpie,0.160104,True,10680,3286,"AxesSubplot(0.125,0.125;0.775x0.755)"
808733504066486276,12,10,None,2016,12,13,18,pupper,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",seat_belt,0.779137,False,toy_poodle,0.0369271,True,golden_retriever,0.016972499999999998,True,8357,2339,"AxesSubplot(0.125,0.125;0.775x0.755)"
808501579447930884,12,10,Koda,2016,12,13,2,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Airedale,0.4542390000000001,True,cocker_spaniel,0.219323,True,Irish_terrier,0.093193,True,11907,2795,"AxesSubplot(0.125,0.125;0.775x0.755)"
808134635716833280,13,10,Milo,2016,12,12,2,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",cocker_spaniel,0.74022,True,Dandie_Dinmont,0.061604499999999986,True,English_setter,0.0413314,True,0,6414,"AxesSubplot(0.125,0.125;0.775x0.755)"
808106460588765185,12,10,None,2016,12,12,0,doggo,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",golden_retriever,0.426183,True,Labrador_retriever,0.257447,True,Great_Pyrenees,0.12648199999999998,True,9245,2375,"AxesSubplot(0.125,0.125;0.775x0.755)"
808001312164028416,12,10,Cooper,2016,12,11,17,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Labrador_retriever,0.730959,True,Staffordshire_bullterrier,0.130726,True,American_Staffordshire_terrier,0.028852600000000006,True,13270,3828,"AxesSubplot(0.125,0.125;0.775x0.755)"
807621403335917568,14,10,Ollie,2016,12,10,16,pupper,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",golden_retriever,0.873233,True,cocker_spaniel,0.0336933,True,chow,0.0204084,True,15370,3962,"AxesSubplot(0.125,0.125;0.775x0.755)"
807106840509214720,13,10,Stephan,2016,12,9,6,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Chihuahua,0.50537,True,Pomeranian,0.120358,True,toy_terrier,0.0770081,True,125251,60112,"AxesSubplot(0.125,0.125;0.775x0.755)"
807059379405148160,12,10,Cali,2016,12,9,3,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",seat_belt,0.474292,False,golden_retriever,0.17139300000000002,True,Labrador_retriever,0.110592,True,0,7905,"AxesSubplot(0.125,0.125;0.775x0.755)"
807010152071229440,12,10,Lennon,2016,12,8,23,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",golden_retriever,0.610807,True,Irish_setter,0.213642,True,Welsh_springer_spaniel,0.0318866,True,13773,4145,"AxesSubplot(0.125,0.125;0.775x0.755)"
806629075125202948,13,10,None,2016,12,7,22,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Arabian_camel,0.366248,False,house_finch,0.209852,False,cocker_spaniel,0.0464032,True,79200,37606,"AxesSubplot(0.125,0.125;0.775x0.755)"
806542213899489280,11,10,Waffles,2016,12,7,16,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",vizsla,0.938617,True,Brittany_spaniel,0.0367389,True,Chesapeake_Bay_retriever,0.00397149,True,10788,2550,"AxesSubplot(0.125,0.125;0.775x0.755)"
806242860592926720,12,10,Dave,2016,12,6,21,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Cardigan,0.593858,True,Shetland_sheepdog,0.13061099999999998,True,Pembroke,0.100842,True,0,12602,"AxesSubplot(0.125,0.125;0.775x0.755)"
806219024703037440,11,10,incredibly,2016,12,6,19,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",chow,0.835102,True,Pomeranian,0.0407829,True,Eskimo_dog,0.0212745,True,6794,1287,"AxesSubplot(0.125,0.125;0.775x0.755)"
805958939288408065,10,10,Penny,2016,12,6,2,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Irish_setter,0.574557,True,golden_retriever,0.339251,True,seat_belt,0.0461082,False,0,5817,"AxesSubplot(0.125,0.125;0.775x0.755)"
805932879469572096,12,10,Major,2016,12,6,0,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Norwegian_elkhound,0.657967,True,keeshond,0.31913600000000003,True,Leonberg,0.00794674,True,8732,2069,"AxesSubplot(0.125,0.125;0.775x0.755)"
805826884734976000,12,10,Duke,2016,12,5,17,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Siberian_husky,0.248926,True,American_Staffordshire_terrier,0.0983133,True,Eskimo_dog,0.0801885,True,6949,1980,"AxesSubplot(0.125,0.125;0.775x0.755)"
805520635690676224,13,10,Zeke,2016,12,4,21,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",malinois,0.643147,True,German_shepherd,0.186642,True,Border_terrier,0.109345,True,6067,1778,"AxesSubplot(0.125,0.125;0.775x0.755)"
805487436403003392,12,10,Sansa,2016,12,4,19,None ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",shield,0.58783,False,barrel,0.0901799,False,sundial,0.06919860000000001,False,9270,2742,"AxesSubplot(0.125,0.125;0.775x0.755)"
